"","Finished","consent","gender","age","residence","education","COVID_sev_general","COVID_pers_harm","COVID_pers_concern","COVID_concern4others","COVID_positive_1","COVID_positive_2","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","attention_check","app_uptake1","is_accceptable1","participant_benefit","reduce_lik_sev","return_activ_mild","return_activ_sev","reduce_spread_mild","reduce_spread_severe","ability_mild","decline_participate","proportionality","sensitivity","risk_of_harm","trust_intentions","trust_respectprivacy","data_security","ongoing_control","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","fm_unres_best","fm_limited","lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"1167",1,5,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1168",1,5,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1169",1,5,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1170",1,5,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1171",1,5,1,48,3,5,3,1,2,2,0,0,10,0,"1,5",1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1172",1,5,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1173",1,5,2,50,5,3,4,2,2,3,0,0,13,0,"4,5,6",1,1,NA,4,NA,4,NA,4,NA,5,5,5,6,4,5,4,5,4,1,NA,NA,NA,NA,NA,6,5,5,3,1,2,2,1,1,"mild"
"1174",1,5,2,37,3,3,3,2,1,3,0,0,14,0,"2,3,4,5",1,0,NA,3,NA,2,NA,2,NA,1,4,2,3,2,1,1,1,5,0,0,0,NA,NA,NA,5,5,7,2,3,4,4,2,4,"mild"
"1175",1,5,2,43,3,3,4,3,3,2,0,0,0,0,"1,2",1,NA,0,NA,3,NA,3,NA,2,NA,1,1,6,4,1,1,1,1,NA,NA,NA,0,0,0,4,4,5,4,4,4,4,4,4,"severe"
"1176",1,5,2,35,4,2,4,3,4,4,0,0,14,0,"4,5",1,0,NA,3,NA,2,NA,3,NA,4,3,3,5,4,3,2,3,4,0,1,1,NA,NA,NA,5,5,5,2,3,3,2,3,2,"mild"
"1177",1,5,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1178",1,5,2,40,1,5,4,3,3,3,0,0,NA,0,"2",1,0,NA,4,NA,4,NA,4,NA,2,4,6,6,6,1,1,1,1,0,1,0,NA,NA,NA,4,7,4,2,4,NA,4,4,4,"mild"
"1179",1,5,2,44,6,1,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1180",1,5,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1181",1,5,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1182",1,5,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1183",1,5,2,57,2,1,4,3,3,3,0,0,16,0,"2,5",1,NA,1,NA,5,NA,3,NA,3,NA,3,5,6,4,6,2,5,2,NA,NA,NA,1,NA,NA,4,5,7,2,3,3,3,4,2,"severe"
"1184",1,5,2,51,2,1,5,5,5,5,0,0,30,0,"1,2,3,4,5",1,1,NA,4,NA,4,NA,4,NA,3,6,3,6,4,5,1,6,2,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1185",1,5,2,54,2,2,4,2,3,4,0,0,14,0,"2,3,5",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1186",1,5,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1187",1,5,2,51,3,2,3,2,2,2,0,0,12,0,"2,5",1,NA,0,NA,2,NA,2,NA,2,NA,2,3,5,4,3,2,2,2,NA,NA,NA,0,0,0,5,3,5,3,3,3,3,3,3,"severe"
"1188",1,5,2,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1189",1,5,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1190",1,5,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1191",1,5,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1192",1,5,2,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1193",1,5,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1194",1,5,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1195",1,5,2,48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1196",1,5,2,61,7,2,4,5,4,4,0,0,21,0,"1,2,4,5",1,NA,1,NA,5,NA,5,NA,5,NA,2,5,6,5,4,3,4,2,NA,NA,NA,1,NA,NA,5,3,3,2,2,2,2,2,2,"severe"
"1197",1,5,2,58,5,5,4,3,4,5,0,0,0,0,"1,4,5",1,1,NA,4,NA,4,NA,4,NA,5,5,6,4,2,6,6,5,5,1,NA,NA,NA,NA,NA,6,5,5,2,2,2,2,4,2,"mild"
"1198",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1199",1,5,2,50,5,5,4,3,3,3,0,0,0,0,"1,2,3,4,5",1,1,NA,5,NA,5,NA,5,NA,5,6,6,5,2,6,5,5,5,1,NA,NA,NA,NA,NA,4,4,2,2,1,1,1,1,2,"mild"
"1200",1,5,2,57,6,5,4,2,3,5,0,0,11,1,"1,5",1,NA,1,NA,5,NA,3,NA,5,NA,2,6,4,3,5,5,5,2,NA,NA,NA,1,NA,NA,5,7,6,1,1,1,2,1,1,"severe"
"1201",1,5,2,48,6,2,4,4,4,4,0,0,14,0,"4,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1202",1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1203",1,5,1,39,1,2,4,4,4,4,0,0,0,0,"1,2,3,5",2,1,NA,4,NA,4,NA,4,NA,4,3,4,4,5,5,4,4,5,1,NA,NA,NA,NA,NA,5,5,3,2,2,2,3,2,2,"mild"
"1204",1,5,2,67,2,5,4,3,2,2,0,0,16,0,"1,5",1,NA,1,NA,5,NA,4,NA,5,NA,1,6,5,2,6,6,5,1,NA,NA,NA,1,NA,NA,6,2,5,1,1,1,1,1,1,"severe"
"1205",1,5,1,34,5,5,1,5,5,5,1,1,39,1,"1,2,3,4,5",1,NA,1,NA,6,NA,6,NA,6,NA,2,6,6,6,6,6,6,6,NA,NA,NA,1,NA,NA,7,7,7,1,2,1,2,1,2,"severe"
"1206",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1207",1,5,1,25,3,2,5,4,5,5,0,0,14,1,"2,3,5",1,1,NA,3,NA,3,NA,4,NA,5,5,5,6,3,5,5,5,2,1,NA,NA,NA,NA,NA,7,6,6,4,2,4,3,4,4,"mild"
"1208",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1209",1,5,2,38,6,3,5,3,4,4,0,0,2,0,"3,4,5",1,1,NA,4,NA,4,NA,4,NA,4,4,4,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,4,4,4,3,3,3,2,3,2,"mild"
"1210",1,5,1,29,6,5,4,2,3,2,0,0,15,0,"1,2,4,5",3,1,NA,4,NA,4,NA,3,NA,4,3,4,3,5,3,4,5,6,1,NA,NA,NA,NA,NA,6,6,4,1,2,2,2,1,2,"mild"
"1211",1,5,1,18,5,4,4,4,3,3,0,1,50,0,"2",3,1,NA,4,NA,4,NA,6,NA,4,4,4,4,4,5,4,5,4,1,NA,NA,NA,NA,NA,5,5,6,1,2,2,3,2,2,"mild"
"1212",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1213",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1214",1,5,1,61,6,2,4,4,4,4,0,0,9,0,"2,5",1,1,NA,5,NA,5,NA,6,NA,5,4,4,5,3,4,3,4,2,1,NA,NA,NA,NA,NA,5,5,6,2,2,2,3,2,2,"mild"
"1215",1,5,1,27,6,5,2,1,3,2,0,0,30,0,"1,2",3,NA,1,NA,1,NA,1,NA,1,NA,1,1,6,6,1,1,1,1,NA,NA,NA,1,NA,NA,4,4,7,4,1,1,1,1,1,"severe"
"1216",1,5,2,41,5,1,4,3,5,5,0,0,30,1,"1,3,4,5",3,NA,1,NA,6,NA,6,NA,6,NA,1,6,6,1,6,6,6,6,NA,NA,NA,1,NA,NA,7,7,4,1,1,1,1,1,1,"severe"
"1217",1,5,2,33,7,3,3,3,2,3,0,0,0,0,"1,3,5",1,NA,1,NA,4,NA,4,NA,5,NA,1,5,6,3,5,4,5,1,NA,NA,NA,1,NA,NA,5,5,5,4,2,2,3,1,2,"severe"
"1218",1,5,2,26,7,2,5,3,5,5,0,0,37,0,"1,2,3,4,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1219",1,5,2,26,2,3,4,2,1,2,0,0,0,0,"2,5",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1220",1,5,1,29,4,3,5,2,2,3,0,0,17,0,"1,2,4,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1221",1,5,1,21,1,3,5,5,5,5,0,1,11,0,"2,3,4,5",3,1,NA,4,NA,6,NA,6,NA,5,2,5,4,5,4,4,5,5,0,1,1,NA,NA,NA,3,4,6,4,3,2,3,3,2,"mild"
"1222",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1223",1,5,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1224",1,5,1,57,4,2,3,2,2,2,0,0,15,0,"1,3,4,5",1,NA,1,NA,5,NA,5,NA,6,NA,2,5,5,2,6,6,5,5,NA,NA,NA,1,NA,NA,4,5,4,2,1,1,2,1,2,"severe"
"1225",1,5,2,24,6,3,3,4,2,2,0,0,20,0,"6",1,NA,1,NA,3,NA,2,NA,4,NA,6,5,6,3,5,6,5,1,NA,NA,NA,1,NA,NA,3,4,3,1,3,2,3,4,3,"severe"
"1226",1,5,1,39,2,5,4,2,2,4,0,0,14,0,"5",1,1,NA,5,NA,5,NA,5,NA,5,5,4,6,3,5,3,3,2,1,NA,NA,NA,NA,NA,5,6,5,3,2,2,2,2,2,"mild"
"1227",1,5,1,19,5,2,4,2,2,4,0,0,15,0,"2",1,NA,0,NA,2,NA,2,NA,2,NA,4,3,4,3,2,3,2,2,NA,NA,NA,0,1,1,4,3,5,2,4,3,4,3,2,"severe"
"1228",1,5,1,22,1,3,3,2,1,2,0,0,17,0,"5",1,NA,0,NA,3,NA,3,NA,3,NA,2,2,4,3,2,3,2,3,NA,NA,NA,0,0,1,6,6,6,1,3,3,4,4,2,"severe"
"1229",1,5,1,21,1,3,5,1,1,5,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1230",1,5,1,24,1,5,4,3,2,2,0,0,18,0,"1,2,3",1,0,NA,1,NA,1,NA,1,NA,5,6,3,5,4,3,1,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1231",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1232",1,5,1,50,1,1,5,4,3,4,0,0,15,0,"1,2,4,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1233",1,5,1,18,1,3,4,1,2,4,0,1,5,1,"1,2,3",1,NA,1,NA,5,NA,4,NA,5,NA,1,6,6,3,4,3,5,2,NA,NA,NA,1,NA,NA,6,6,6,NA,NA,NA,NA,NA,NA,"severe"
"1234",1,5,2,38,3,3,4,2,2,3,0,0,NA,0,"1,2,3",1,NA,1,NA,5,NA,5,NA,5,NA,3,5,4,4,3,3,4,2,NA,NA,NA,1,NA,NA,5,5,5,2,2,3,3,2,2,"severe"
"1235",1,5,1,39,4,3,4,5,3,5,0,1,14,0,"1,2,4",1,1,NA,4,NA,4,NA,3,NA,5,1,2,6,4,5,2,5,6,1,NA,NA,NA,NA,NA,3,5,6,1,3,1,2,1,2,"mild"
"1236",1,5,2,22,3,5,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1237",1,5,1,39,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1238",1,5,2,44,5,2,4,2,4,4,0,0,16,0,"4",3,NA,1,NA,2,NA,2,NA,4,NA,4,3,3,5,3,2,3,3,NA,NA,NA,1,NA,NA,2,3,4,2,2,2,2,2,3,"severe"
"1239",1,5,2,38,7,2,3,3,2,2,0,0,0,0,"2",1,NA,0,NA,2,NA,2,NA,2,NA,1,1,3,5,1,1,1,2,NA,NA,NA,1,NA,NA,4,5,5,1,4,4,4,3,2,"severe"
"1240",1,5,1,39,4,3,4,4,4,4,0,0,5,0,"2,3,5",1,1,NA,4,NA,5,NA,5,NA,5,4,4,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,5,5,5,2,2,2,2,3,2,"mild"
"1241",1,5,1,23,2,3,4,2,2,3,0,0,15,0,"2,3",1,NA,0,NA,3,NA,3,NA,3,NA,3,4,5,4,2,2,3,2,NA,NA,NA,0,1,1,5,5,4,2,3,2,3,2,2,"severe"
"1242",1,5,1,56,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1243",1,5,2,39,4,5,4,5,5,5,0,1,0,1,"1,2,3,4,5",1,1,NA,6,NA,6,NA,6,NA,6,1,6,5,4,5,5,5,6,1,NA,NA,NA,NA,NA,4,4,3,2,1,2,1,1,1,"mild"
"1244",1,5,1,40,5,5,3,3,3,3,1,1,14,1,"2",1,NA,1,NA,2,NA,3,NA,3,NA,4,3,3,3,3,2,3,3,NA,NA,NA,1,NA,NA,5,5,5,2,2,2,2,2,2,"severe"
"1245",1,5,2,55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1246",1,5,1,35,2,4,5,5,1,5,0,0,50,0,"2,3",1,1,NA,4,NA,4,NA,4,NA,4,6,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1247",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1248",1,5,2,19,2,3,4,1,2,3,0,0,16,1,"5",1,NA,0,NA,2,NA,2,NA,2,NA,2,4,5,3,2,1,2,3,NA,NA,NA,0,0,1,3,5,5,3,2,3,3,2,3,"severe"
"1249",1,5,2,24,4,5,4,4,4,4,0,1,0,0,"1,3,5",1,NA,1,NA,4,NA,2,NA,3,NA,1,5,2,2,6,5,4,1,NA,NA,NA,1,NA,NA,6,4,6,1,1,1,1,1,1,"severe"
"1250",1,5,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1251",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1252",1,5,2,23,4,3,4,1,3,5,0,0,2,0,"2",1,NA,0,NA,2,NA,4,NA,4,NA,1,3,5,4,2,1,4,2,NA,NA,NA,0,1,1,5,4,5,2,4,3,4,2,2,"severe"
"1253",1,5,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1254",1,5,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1255",1,5,1,22,2,2,4,3,3,4,0,0,0,0,"2,3,5",1,0,NA,2,NA,3,NA,3,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1256",1,5,2,19,5,3,4,2,2,4,0,0,24,0,"1,4,5",1,NA,1,NA,3,NA,3,NA,3,NA,2,4,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1257",1,5,1,21,2,2,4,2,2,3,0,0,2,1,"2,4,5",1,NA,1,NA,2,NA,2,NA,2,NA,5,3,5,3,4,3,4,5,NA,NA,NA,1,NA,NA,4,5,6,NA,NA,NA,NA,NA,NA,"severe"
"1258",1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1259",1,5,2,65,5,2,4,1,1,2,0,0,25,0,"1,3,4,5",1,NA,1,NA,5,NA,2,NA,6,NA,4,6,6,2,6,5,4,2,NA,NA,NA,1,NA,NA,6,6,4,3,1,2,4,3,3,"severe"
"1260",1,5,1,77,6,5,3,3,2,3,0,0,20,0,"1,5",1,1,NA,4,NA,4,NA,4,NA,4,4,4,4,2,5,5,5,2,1,NA,NA,NA,NA,NA,5,5,5,3,2,2,3,2,2,"mild"
"1261",1,5,2,37,5,2,4,4,4,4,0,0,23,0,"5,6",1,NA,0,NA,2,NA,3,NA,2,NA,1,2,5,6,1,1,1,1,NA,NA,NA,0,0,0,6,5,5,2,4,2,2,4,2,"severe"
"1262",1,5,2,40,7,1,5,5,5,5,0,0,0,0,"1",2,1,NA,6,NA,6,NA,6,NA,6,1,6,6,6,6,6,6,6,1,NA,NA,NA,NA,NA,7,7,7,1,1,1,1,1,1,"mild"
"1263",1,5,2,45,5,5,1,4,5,5,1,1,38,1,"1,2,3,4,5",2,1,NA,6,NA,5,NA,6,NA,6,2,6,6,6,6,6,6,6,1,NA,NA,NA,NA,NA,5,7,7,1,2,1,2,1,2,"mild"
"1264",1,5,1,35,4,5,3,3,4,4,0,0,7,0,"4,5",3,NA,1,NA,5,NA,5,NA,6,NA,2,4,4,2,5,3,3,5,NA,NA,NA,1,NA,NA,5,4,5,1,1,2,3,2,2,"severe"
"1265",1,5,1,40,7,2,5,3,4,4,0,0,10,0,"1,4,5",1,NA,1,NA,2,NA,2,NA,3,NA,1,3,6,6,1,2,3,1,NA,NA,NA,0,0,1,3,6,6,2,4,4,4,1,4,"severe"
"1266",1,5,1,40,2,5,4,2,2,4,0,0,19,0,"1,4,5",1,NA,1,NA,5,NA,4,NA,4,NA,2,6,2,3,3,4,4,2,NA,NA,NA,1,NA,NA,5,4,5,1,1,1,1,1,1,"severe"
"1267",1,5,2,66,5,2,4,3,2,3,0,0,0,0,"1,3,4,5",1,1,NA,3,NA,3,NA,4,NA,4,5,5,3,2,5,5,5,5,1,NA,NA,NA,NA,NA,5,5,6,2,2,3,3,4,2,"mild"
"1268",1,5,2,35,7,2,5,3,4,4,0,1,10,0,"2,5",1,1,NA,4,NA,3,NA,4,NA,3,5,4,5,4,4,3,4,3,1,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,"mild"
"1269",1,5,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
